user,timestamp,hours,project
davos,2018-08-20 00:00:00 UTC,1.5,opsandadmin
tyrion,08/20/2018 12:00 AM,1.0,opsandadmin
melisandre,2018-08-19 00:00:00 UTC,0.88,opsandadmin
melisandre,08/19/2018 12:00 AM,0.9,project-68
ned,2018-08-18 10:23:14.0001 UTC,1.5,bizdev
ned,2018-08-18 10:23:14.0001 UTC,1.5,cultureandmanagement
cersei,2018-08-18 05:03:58.0001 UTC,4.0,project-10
bronn,08/18/2018 12:00 AM,1.75,project-10
bronn,2018-08-18 00:00:00 UTC,0.75,blogideas
tyrion,2018-08-17 14:21:34.0001 UTC,0.5,project-68
tyrion,2018-08-17 14:21:34.0001 UTC,5.5,project-27
tyrion,2018-08-17 14:21:34.0001 UTC,1.5,project-05
littlefinger,2018-08-17 12:42:42.0002 UTC,7.0,opsandadmin
stannis,2018-08-17 12:01:20.0001 UTC,1.3,project-10
stannis,2018-08-17 12:01:20.0001 UTC,4.5,project-10
stannis,2018-08-17 12:01:20.0001 UTC,0.48,project-10
stannis,2018-08-17 12:01:20.0001 UTC,0.68,project-10
stannis,2018-08-17 12:01:20.0001 UTC,0.27,project-10
sansa,2018-08-17 10:56:39.0001 UTC,1.9,bizdev
sansa,2018-08-17 10:56:39.0001 UTC,0.92,bizdev
sansa,08/17/2018 10:56 AM,0.87,project-27
sansa,08/17/2018 10:56 AM,3.37,bizdev
sansa,2018-08-17 10:56:39.0001 UTC,0.88,learning
jorah,2018-08-17 10:41:30.0001 UTC,4.0,project-27
jorah,2018-08-17 10:41:30.0001 UTC,1.0,project-40
jorah,2018-08-17 10:41:30.0001 UTC,1.0,pm
jorah,2018-08-17 10:41:30.0001 UTC,1.75,project-38
jorah,2018-08-17 10:41:30.0001 UTC,0.25,project-73
viserys,2018-08-17 10:30:37.0001 UTC,1.16,project-19
viserys,2018-08-17 10:30:37.0001 UTC,1.78,project-19
viserys,2018-08-17 10:30:37.0001 UTC,3.11,project-19
viserys,2018-08-17 10:30:37.0001 UTC,0.37,project-19
viserys,2018-08-17 10:30:37.0001 UTC,0.35,cultureandmanagement
viserys,2018-08-17 10:30:37.0001 UTC,0.32,project-05
viserys,2018-08-17 10:30:37.0001 UTC,0.83,opsandadmin
robb,2018-08-17 00:00:00 UTC,6.0,learning
robb,2018-08-17 00:00:00 UTC,1.0,project-00
bronn,2018-08-17 00:00:00 UTC,1.0,project-27
khal,2018-08-17 00:00:00 UTC,2.0,project-05
khal,2018-08-17 00:00:00 UTC,2.0,project-69
cersei,2018-08-17 00:00:00 UTC,9.0,project-10
bronn,2018-08-17 00:00:00 UTC,3.5,project-27
bronn,2018-08-17 00:00:00 UTC,3.5,blogideas
catelyn,2018-08-17 00:00:00 UTC,0.33,blogideas
catelyn,2018-08-17 00:00:00 UTC,1.8,blogideas
catelyn,2018-08-17 00:00:00 UTC,0.3,engineering
catelyn,2018-08-17 00:00:00 UTC,1.22,blogideas
catelyn,2018-08-17 00:00:00 UTC,0.27,project-27
catelyn,08/17/2018 12:00 AM,0.55,project-43
catelyn,2018-08-17 00:00:00 UTC,0.45,cultureandmanagement
catelyn,2018-08-17 00:00:00 UTC,0.32,security
catelyn,08/17/2018 12:00 AM,0.23,opsandadmin
catelyn,2018-08-17 00:00:00 UTC,0.6,opsandadmin
catelyn,2018-08-17 00:00:00 UTC,0.97,blogideas
cersei,2018-08-17 00:00:00 UTC,4.5,project-10
cersei,2018-08-17 00:00:00 UTC,2.0,project-10
cersei,2018-08-17 00:00:00 UTC,1.5,project-10
cersei,2018-08-17 00:00:00 UTC,1.0,transit
catelyn,2018-08-17 00:00:00 UTC,0.12,opsandadmin
catelyn,2018-08-17 00:00:00 UTC,0.77,blogideas
joffrey,2018-08-17 00:00:00 UTC,1.0,learning
joffrey,2018-08-17 00:00:00 UTC,2.5,learning
joffrey,2018-08-17 00:00:00 UTC,3.0,project-57
joffrey,2018-08-17 00:00:00 UTC,2.0,project-57
joffrey,2018-08-17 00:00:00 UTC,0.75,learning
joffrey,2018-08-17 00:00:00 UTC,2.5,project-00
joffrey,2018-08-17 00:00:00 UTC,1.0,project-27
joffrey,2018-08-17 00:00:00 UTC,4.0,project-57
davos,2018-08-17 00:00:00 UTC,5.0,learning
jeor,2018-08-17 00:00:00 UTC,7.5,project-05
jeor,2018-08-17 00:00:00 UTC,1.0,opsandadmin
jon,2018-08-17 00:00:00 UTC,1.5,project-27
catelyn,2018-08-17 00:00:00 UTC,3.75,blogideas
catelyn,2018-08-17 00:00:00 UTC,0.73,data
catelyn,2018-08-17 00:00:00 UTC,0.8,project-27
catelyn,08/17/2018 12:00 AM,0.12,opsandadmin
catelyn,2018-08-17 00:00:00 UTC,0.73,bizdev
catelyn,2018-08-17 00:00:00 UTC,0.28,opsandadmin
hound,2018-08-17 00:00:00 UTC,2.0,opsandadmin
hound,2018-08-17 00:00:00 UTC,1.5,finance
hound,08/17/2018 12:00 AM,2.0,opsandadmin
hound,2018-08-17 00:00:00 UTC,1.5,finance
hound,2018-08-17 00:00:00 UTC,1.0,opsandadmin
melisandre,2018-08-17 00:00:00 UTC,1.38,project-27
melisandre,2018-08-17 00:00:00 UTC,1.68,project-68
melisandre,2018-08-17 00:00:00 UTC,3.03,project-27
jon,2018-08-17 00:00:00 UTC,4.0,project-27
jon,2018-08-17 00:00:00 UTC,1.25,project-27
jon,2018-08-17 00:00:00 UTC,0.25,project-27
melisandre,08/17/2018 12:00 AM,0.95,project-68
jon,2018-08-17 00:00:00 UTC,1.0,project-27
ned,2018-08-16 18:10:08.0001 UTC,0.75,project-68
ned,2018-08-16 18:10:08.0001 UTC,1.0,strategy
sansa,2018-08-16 14:35:58.0001 UTC,0.5,website
sansa,2018-08-16 14:35:58.0001 UTC,1.0,cultureandmanagement
sansa,08/16/2018 02:35 PM,1.5,website
sansa,2018-08-16 14:35:58.0001 UTC,1.25,blogideas
sansa,2018-08-16 14:35:58.0001 UTC,0.75,bizdev
sansa,2018-08-16 14:35:58.0001 UTC,4.33,website
sansa,2018-08-16 14:35:58.0001 UTC,0.67,website
jeor,2018-08-16 12:25:39.0002 UTC,9.5,project-05
jeor,2018-08-16 12:25:39.0002 UTC,0.5,project-64
ned,2018-08-16 11:58:59.0001 UTC,1.0,project-73
ned,2018-08-16 11:58:59.0001 UTC,1.0,opsandadmin
ned,2018-08-16 11:58:59.0001 UTC,1.0,bizdev
ned,2018-08-16 11:58:59.0001 UTC,1.0,transit
ned,2018-08-16 11:58:59.0001 UTC,3.0,cultureandmanagement
stannis,2018-08-16 11:48:10.0001 UTC,1.25,project-10
stannis,2018-08-16 11:48:10.0001 UTC,6.27,project-10
stannis,2018-08-16 11:48:10.0001 UTC,1.33,learning
tyrion,2018-08-16 11:33:16.0001 UTC,3.0,learning
tyrion,2018-08-16 11:33:16.0001 UTC,1.5,project-07
tyrion,2018-08-16 11:33:16.0001 UTC,1.0,datastrategy
tyrion,2018-08-16 11:33:16.0001 UTC,1.5,project-68
tyrion,2018-08-16 11:33:16.0001 UTC,0.75,project-68
tyrion,2018-08-16 11:33:16.0001 UTC,0.25,website
viserys,2018-08-16 11:24:58.0001 UTC,1.06,project-19
viserys,2018-08-16 11:24:58.0001 UTC,0.68,project-27
viserys,2018-08-16 11:24:58.0001 UTC,2.79,project-19
viserys,2018-08-16 11:24:58.0001 UTC,0.91,project-19
viserys,16 августа 2018 11:24,0.67,opsandadmin
viserys,16 августа 2018 11:24,0.94,blogideas
viserys,2018-08-16 11:24:58.0001 UTC,0.52,blogideas
viserys,2018-08-16 11:24:58.0001 UTC,0.44,project-27
viserys,2018-08-16 11:24:58.0001 UTC,0.12,project-64
jorah,2018-08-16 10:29:17.0001 UTC,0.25,project-10
jorah,2018-08-16 10:29:17.0001 UTC,0.25,project-27
jorah,2018-08-16 10:29:17.0001 UTC,0.75,project-38
jorah,2018-08-16 10:29:17.0001 UTC,1.0,project-27
jorah,2018-08-16 10:29:17.0001 UTC,0.5,project-68
jorah,2018-08-16 10:29:17.0001 UTC,0.25,blogideas
jorah,2018-08-16 10:29:17.0001 UTC,2.0,project-68
jorah,2018-08-16 10:29:17.0001 UTC,1.0,blogideas
davos,2018-08-16 09:15:06.0001 UTC,3.0,project-06
davos,2018-08-16 09:15:06.0001 UTC,1.0,blogideas
davos,2018-08-16 09:15:06.0001 UTC,1.0,project-19
davos,2018-08-16 09:15:06.0001 UTC,1.0,project-64
robert,2018-08-16 00:00:00 UTC,1.0,bizdev
robert,16 августа 2018 00:00,0.5,bizdev
daenerys,2018-08-16 00:00:00 UTC,1.0,project-26
robert,2018-08-16 00:00:00 UTC,0.5,project-19
robert,2018-08-16 00:00:00 UTC,1.5,cultureandmanagement
robert,2018-08-16 00:00:00 UTC,2.0,opsandadmin
robert,2018-08-16 00:00:00 UTC,0.5,bizdev
robert,2018-08-16 00:00:00 UTC,1.0,bizdev
robert,2018-08-16 00:00:00 UTC,3.0,bizdev
bronn,2018-08-16 00:00:00 UTC,5.0,blogideas
robert,2018-08-16 00:00:00 UTC,1.0,strategy
robert,2018-08-16 00:00:00 UTC,0.5,bizdev
robert,2018-08-16 00:00:00 UTC,1.0,project-36
daenerys,2018-08-16 00:00:00 UTC,6.0,project-27
daenerys,2018-08-16 00:00:00 UTC,1.0,project-27
daenerys,2018-08-16 00:00:00 UTC,0.5,learning
daenerys,2018-08-16 00:00:00 UTC,5.0,website
daenerys,2018-08-16 00:00:00 UTC,2.0,project-26
littlefinger,2018-08-16 00:00:00 UTC,7.0,opsandadmin
shae,16 августа 2018 00:00,20.0,project-10
shae,2018-08-16 00:00:00 UTC,1.0,cultureandmanagement
shae,2018-08-16 00:00:00 UTC,6.0,project-10
bronn,2018-08-16 00:00:00 UTC,1.0,project-26
bronn,2018-08-16 00:00:00 UTC,1.5,project-26
jon,2018-08-16 00:00:00 UTC,1.5,project-27
bronn,2018-08-16 00:00:00 UTC,1.75,blogideas
bronn,2018-08-16 00:00:00 UTC,0.5,blogideas
bronn,2018-08-16 00:00:00 UTC,0.5,engineering
melisandre,2018-08-16 00:00:00 UTC,0.43,cultureandmanagement
melisandre,2018-08-16 00:00:00 UTC,0.17,project-64
melisandre,2018-08-16 00:00:00 UTC,0.23,project-27
melisandre,2018-08-16 00:00:00 UTC,4.35,project-68
melisandre,2018-08-16 00:00:00 UTC,0.5,opsandadmin
tywin,2018-08-16 00:00:00 UTC,2.0,project-10
tywin,2018-08-16 00:00:00 UTC,4.0,website
tywin,2018-08-16 00:00:00 UTC,1.5,project-36
tywin,2018-08-16 00:00:00 UTC,1.5,blogideas
tywin,2018-08-16 00:00:00 UTC,4.0,website
tywin,2018-08-16 00:00:00 UTC,1.0,blogideas
hound,08/16/2018 12:00 AM,2.5,blogideas
jon,2018-08-16 00:00:00 UTC,0.33,onboarding
jon,2018-08-16 00:00:00 UTC,0.67,project-26
jon,2018-08-16 00:00:00 UTC,5.5,project-25
hound,2018-08-16 00:00:00 UTC,2.0,finance
hound,2018-08-16 00:00:00 UTC,1.5,opsandadmin
hound,16 августа 2018 00:00,1.5,opsandadmin
robert,2018-08-16 00:00:00 UTC,0.5,website
khal,2018-08-16 00:00:00 UTC,3.0,project-10
khal,2018-08-16 00:00:00 UTC,2.5,project-05
khal,2018-08-16 00:00:00 UTC,1.5,project-10
khal,08/16/2018 12:00 AM,1.0,transit
joffrey,2018-08-16 00:00:00 UTC,1.0,learning
joffrey,2018-08-16 00:00:00 UTC,3.0,project-00
joffrey,2018-08-16 00:00:00 UTC,4.0,project-57
varys,2018-08-16 00:00:00 UTC,0.5,opsandadmin
varys,2018-08-16 00:00:00 UTC,1.5,project-10
robert,2018-08-16 00:00:00 UTC,1.0,opsandadmin
robert,2018-08-16 00:00:00 UTC,3.0,bizdev
robert,2018-08-16 00:00:00 UTC,1.0,cultureandmanagement
varys,2018-08-16 00:00:00 UTC,2.5,cultureandmanagement
varys,2018-08-16 00:00:00 UTC,2.0,project-00
varys,2018-08-16 00:00:00 UTC,5.0,project-10
varys,2018-08-16 00:00:00 UTC,1.0,cultureandmanagement
varys,2018-08-16 00:00:00 UTC,0.5,bizdev
varys,2018-08-16 00:00:00 UTC,2.0,project-00
varys,2018-08-16 00:00:00 UTC,1.0,learning
varys,2018-08-16 00:00:00 UTC,3.0,cultureandmanagement
catelyn,2018-08-15 15:53:32.0001 UTC,0.57,security
catelyn,2018-08-15 15:53:32.0001 UTC,0.45,opsandadmin
catelyn,15 августа 2018 15:53,0.35,security
catelyn,2018-08-15 15:53:32.0001 UTC,0.27,opsandadmin
catelyn,2018-08-15 15:53:32.0001 UTC,1.0,blogideas
catelyn,15 августа 2018 15:53,2.33,blogideas
catelyn,2018-08-15 15:53:32.0001 UTC,0.15,blogideas
catelyn,2018-08-15 15:53:32.0001 UTC,0.63,website
catelyn,2018-08-15 15:53:32.0001 UTC,0.48,project-68
catelyn,2018-08-15 15:53:32.0001 UTC,1.4,blogideas
sansa,2018-08-15 15:45:48.0001 UTC,1.5,blogideas
sansa,08/15/2018 03:45 PM,3.87,bizdev
sansa,2018-08-15 15:45:48.0001 UTC,0.5,bizdev
sansa,2018-08-15 15:45:48.0001 UTC,1.0,project-05
sansa,2018-08-15 15:45:48.0001 UTC,1.0,website
sansa,2018-08-15 15:45:48.0001 UTC,1.0,bizdev
sansa,2018-08-15 15:45:48.0001 UTC,1.5,bizdev
sansa,08/15/2018 03:45 PM,1.25,bizdev
joffrey,2018-08-15 15:26:27.0001 UTC,3.25,project-58
joffrey,2018-08-15 15:26:27.0001 UTC,5.25,project-00
joffrey,15 августа 2018 15:26,3.0,learning
davos,2018-08-15 15:14:55.0001 UTC,2.0,project-65
davos,2018-08-15 15:14:55.0001 UTC,4.5,project-06
davos,2018-08-15 15:14:55.0001 UTC,0.25,project-19
davos,2018-08-15 15:14:55.0001 UTC,0.5,project-64
robb,2018-08-15 14:54:50.0001 UTC,2.0,project-00
robb,2018-08-15 14:54:50.0001 UTC,4.0,learning
ned,2018-08-15 13:59:37.0001 UTC,1.5,bizdev
ned,08/15/2018 01:59 PM,0.5,opsandadmin
ned,2018-08-15 13:59:37.0001 UTC,1.0,opsandadmin
ned,2018-08-15 13:59:37.0001 UTC,0.5,project-16
ned,2018-08-15 13:59:37.0001 UTC,0.5,cultureandmanagement
ned,2018-08-15 13:59:37.0001 UTC,1.0,project-68
ned,2018-08-15 13:59:37.0001 UTC,3.0,bizdev
ned,15 августа 2018 13:59,1.5,bizdev
ned,2018-08-15 13:59:37.0001 UTC,1.0,cultureandmanagement
melisandre,2018-08-15 13:38:21.0001 UTC,0.67,opsandadmin
melisandre,15 августа 2018 13:38,8.5,project-68
melisandre,2018-08-15 13:38:21.0001 UTC,0.52,project-68
tyrion,2018-08-15 13:20:25.0001 UTC,2.5,project-26
tyrion,2018-08-15 13:20:25.0001 UTC,2.5,project-07
tyrion,2018-08-15 13:20:25.0001 UTC,1.5,project-07
tyrion,2018-08-15 13:20:25.0001 UTC,1.5,transit
tyrion,2018-08-15 13:20:25.0001 UTC,2.5,project-07
viserys,2018-08-15 12:57:05.0001 UTC,0.25,blogideas
viserys,2018-08-15 12:57:05.0001 UTC,1.95,learning
viserys,2018-08-15 12:57:05.0001 UTC,0.9,cultureandmanagement
viserys,2018-08-15 12:57:05.0001 UTC,0.3,opsandadmin
viserys,2018-08-15 12:57:05.0001 UTC,4.35,project-19
cersei,2018-08-15 10:46:57.0001 UTC,8.0,project-10
samwell,2018-08-15 10:06:55.0001 UTC,6.0,project-10
samwell,2018-08-15 10:06:55.0001 UTC,2.0,project-00
bronn,2018-08-15 08:37:28.0001 UTC,3.0,project-68
bronn,2018-08-15 08:37:28.0001 UTC,4.5,project-68
stannis,2018-08-15 00:00:00 UTC,0.2,project-10
stannis,2018-08-15 00:00:00 UTC,0.9,project-10
khal,2018-08-15 00:00:00 UTC,1.0,project-05
khal,2018-08-15 00:00:00 UTC,0.5,project-19
stannis,2018-08-15 00:00:00 UTC,1.45,project-10
stannis,2018-08-15 00:00:00 UTC,1.33,project-10
jeor,2018-08-15 00:00:00 UTC,2.5,bizdev
jeor,2018-08-15 00:00:00 UTC,6.0,project-05
jaime,2018-08-15 00:00:00 UTC,8.0,project-00
jaime,2018-08-15 00:00:00 UTC,0.5,project-19
stannis,2018-08-15 00:00:00 UTC,1.09,project-10
hound,2018-08-15 00:00:00 UTC,1.0,finance
jon,2018-08-15 00:00:00 UTC,1.0,opsandadmin
jon,2018-08-15 00:00:00 UTC,1.5,project-26
jon,2018-08-15 00:00:00 UTC,2.0,qgis
jon,2018-08-15 00:00:00 UTC,0.17,project-26
jon,2018-08-15 00:00:00 UTC,4.83,project-57
jon,08/15/2018 12:00 AM,0.5,project-68
jorah,2018-08-15 00:00:00 UTC,1.5,project-38
hound,2018-08-15 00:00:00 UTC,3.0,opsandadmin
hound,2018-08-15 00:00:00 UTC,3.0,opsandadmin
jorah,2018-08-15 00:00:00 UTC,0.25,workshops
jorah,2018-08-15 00:00:00 UTC,2.0,project-68
jorah,2018-08-15 00:00:00 UTC,0.5,project-57
jorah,2018-08-15 00:00:00 UTC,1.5,cultureandmanagement
jorah,2018-08-15 00:00:00 UTC,0.5,project-26
varys,08/14/2018 03:48 PM,1.0,cultureandmanagement
varys,2018-08-14 15:48:39.0001 UTC,1.0,project-10
varys,2018-08-14 15:48:39.0001 UTC,1.0,cultureandmanagement
varys,2018-08-14 15:48:39.0001 UTC,3.0,project-00
cersei,14 августа 2018 15:25,9.0,project-10
catelyn,2018-08-14 14:42:48.0001 UTC,0.98,opsandadmin
catelyn,2018-08-14 14:42:48.0001 UTC,0.47,blogideas
catelyn,08/14/2018 02:42 PM,0.87,opsandadmin
catelyn,2018-08-14 14:42:48.0001 UTC,1.07,project-68
catelyn,2018-08-14 14:42:48.0001 UTC,2.97,engineering
catelyn,2018-08-14 14:42:48.0001 UTC,0.55,security
tyrion,2018-08-14 13:39:04.0001 UTC,9.0,project-07
ned,2018-08-14 12:41:16.0001 UTC,5.0,bizdev
ned,2018-08-14 12:41:16.0001 UTC,1.0,bizdev
ned,2018-08-14 12:41:16.0001 UTC,1.0,project-68
ned,14 августа 2018 12:41,2.0,opsandadmin
stannis,2018-08-14 12:04:37.0001 UTC,3.7,project-10
stannis,2018-08-14 12:04:37.0001 UTC,0.17,project-10
stannis,2018-08-14 12:04:37.0001 UTC,2.97,project-10
stannis,2018-08-14 12:04:37.0001 UTC,1.68,project-10
stannis,2018-08-14 12:04:37.0001 UTC,1.88,project-10
jeor,2018-08-14 12:03:04.0001 UTC,0.5,datastrategy
jeor,2018-08-14 12:03:04.0001 UTC,5.0,bizdev
jeor,2018-08-14 12:03:04.0001 UTC,3.0,project-05
davos,2018-08-14 11:10:48.0001 UTC,0.5,bizdev
davos,2018-08-14 11:10:48.0001 UTC,0.5,project-19
davos,2018-08-14 11:10:48.0001 UTC,3.5,project-65
davos,2018-08-14 11:10:48.0001 UTC,1.0,project-36
davos,2018-08-14 11:10:48.0001 UTC,5.5,project-06
viserys,2018-08-14 10:58:17.0001 UTC,0.65,learning
viserys,2018-08-14 10:58:17.0001 UTC,0.45,opsandadmin
viserys,2018-08-14 10:58:17.0001 UTC,1.13,project-27
viserys,2018-08-14 10:58:17.0001 UTC,0.86,cultureandmanagement
viserys,2018-08-14 10:58:17.0001 UTC,0.27,cultureandmanagement
viserys,2018-08-14 10:58:17.0001 UTC,0.56,project-19
viserys,14 августа 2018 10:58,3.12,project-19
viserys,2018-08-14 10:58:17.0001 UTC,0.68,blogideas
robb,2018-08-14 10:27:32.0001 UTC,4.0,learning
robb,2018-08-14 10:27:32.0001 UTC,3.0,learning
robb,2018-08-14 10:27:32.0001 UTC,0.5,project-00
samwell,2018-08-14 00:00:00 UTC,3.0,project-10
joffrey,2018-08-14 00:00:00 UTC,1.75,project-00
joffrey,2018-08-14 00:00:00 UTC,3.75,project-57
joffrey,2018-08-14 00:00:00 UTC,1.25,project-00
joffrey,2018-08-14 00:00:00 UTC,1.0,project-68
joffrey,2018-08-14 00:00:00 UTC,1.25,learning
khal,2018-08-14 00:00:00 UTC,7.0,project-10
daenerys,2018-08-14 00:00:00 UTC,0.5,learning
bronn,2018-08-14 00:00:00 UTC,1.0,project-68
bronn,2018-08-14 00:00:00 UTC,0.25,engineering
bronn,2018-08-14 00:00:00 UTC,0.5,website
bronn,2018-08-14 00:00:00 UTC,4.0,project-26
bronn,2018-08-14 00:00:00 UTC,2.75,project-26
hound,14 августа 2018 00:00,1.0,opsandadmin
samwell,2018-08-14 00:00:00 UTC,2.5,project-00
samwell,2018-08-14 00:00:00 UTC,1.5,project-20
melisandre,2018-08-14 00:00:00 UTC,1.0,opsandadmin
melisandre,2018-08-14 00:00:00 UTC,2.91,project-68
daenerys,2018-08-14 00:00:00 UTC,1.0,project-26
khal,2018-08-14 00:00:00 UTC,1.0,project-05
littlefinger,2018-08-14 00:00:00 UTC,2.0,opsandadmin
jorah,2018-08-14 00:00:00 UTC,0.5,project-27
jorah,2018-08-14 00:00:00 UTC,0.5,blogideas
jorah,2018-08-14 00:00:00 UTC,0.86,cultureandmanagement
jorah,2018-08-14 00:00:00 UTC,1.0,cultureandmanagement
jorah,2018-08-14 00:00:00 UTC,3.0,project-68
jorah,2018-08-14 00:00:00 UTC,0.75,project-07
jorah,2018-08-14 00:00:00 UTC,0.5,blogideas
hound,2018-08-14 00:00:00 UTC,0.5,blogideas
hound,2018-08-14 00:00:00 UTC,2.0,blogideas
daenerys,2018-08-14 00:00:00 UTC,0.5,project-26
hound,2018-08-14 00:00:00 UTC,1.0,opsandadmin
hound,2018-08-14 00:00:00 UTC,3.0,finance
jaime,2018-08-14 00:00:00 UTC,0.5,project-19
jaime,2018-08-14 00:00:00 UTC,7.0,project-00
daenerys,2018-08-14 00:00:00 UTC,1.0,website
daenerys,2018-08-14 00:00:00 UTC,2.0,learning
daenerys,2018-08-14 00:00:00 UTC,0.5,learning
daenerys,2018-08-14 00:00:00 UTC,1.0,learning
daenerys,14 августа 2018 00:00,1.5,project-26
daenerys,2018-08-14 00:00:00 UTC,2.0,project-26
daenerys,2018-08-14 00:00:00 UTC,6.0,website
melisandre,2018-08-13 15:56:06.000527 UTC,1.18,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,1.18,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.1,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.69,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.1,cultureandmanagement
melisandre,2018-08-13 15:56:06.000527 UTC,0.1,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.75,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.62,opsandadmin
melisandre,2018-08-13 15:56:06.000527 UTC,0.25,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,1.0,project-68
melisandre,2018-08-13 15:56:06.000527 UTC,0.37,opsandadmin
jorah,2018-08-13 15:55:03.00016 UTC,1.5,project-68
davos,2018-08-13 15:50:29.000468 UTC,2.0,project-65
davos,2018-08-13 15:50:29.000468 UTC,1.0,opsandadmin
davos,2018-08-13 15:50:29.000468 UTC,1.0,project-36
davos,2018-08-13 15:50:29.000468 UTC,1.0,project-06
davos,2018-08-13 15:50:29.000468 UTC,3.0,project-36
theon,08/13/2018 03:43 PM,1.5,opsandadmin
theon,2018-08-13 15:43:11.000092 UTC,0.5,workshops
theon,2018-08-13 15:43:11.000092 UTC,3.0,project-26
theon,2018-08-13 15:43:11.000092 UTC,1.5,blogideas
varys,2018-08-13 15:10:48.0005 UTC,2.5,project-00
varys,13 августа 2018 15:10,1.0,project-10
varys,2018-08-13 15:10:48.0005 UTC,4.0,opsandadmin
sansa,2018-08-13 15:00:29.000509 UTC,0.33,blogideas
sansa,2018-08-13 15:00:29.000509 UTC,0.33,blogideas
sansa,2018-08-13 15:00:29.000509 UTC,2.08,bizdev
sansa,2018-08-13 15:00:29.000509 UTC,1.0,project-00
sansa,2018-08-13 15:00:29.000509 UTC,0.38,project-00
sansa,2018-08-13 15:00:29.000509 UTC,2.0,bizdev
sansa,2018-08-13 15:00:29.000509 UTC,0.5,cultureandmanagement
sansa,08/13/2018 03:00 PM,0.5,blogideas
sansa,2018-08-13 15:00:29.000509 UTC,1.0,bizdev
sansa,2018-08-13 15:00:29.000509 UTC,1.0,blogideas
sansa,08/13/2018 03:00 PM,2.0,bizdev
stannis,2018-08-13 14:47:03.000232 UTC,0.87,project-10
stannis,2018-08-13 14:47:03.000232 UTC,0.2,project-10
stannis,2018-08-13 14:47:03.000232 UTC,0.42,opsandadmin
stannis,2018-08-13 14:47:03.000232 UTC,6.3,project-10
stannis,2018-08-13 14:47:03.000232 UTC,0.47,engineering
stannis,2018-08-13 14:47:03.000232 UTC,0.33,opsandadmin
cersei,2018-08-13 14:04:56.0003 UTC,7.5,project-10
cersei,2018-08-13 14:04:56.0003 UTC,0.5,opsandadmin
shae,2018-08-13 14:01:16.000183 UTC,6.5,project-10
shae,2018-08-13 14:01:16.000183 UTC,0.5,opsandadmin
littlefinger,2018-08-13 12:29:00.000367 UTC,8.5,opsandadmin
littlefinger,2018-08-13 12:29:00.000367 UTC,0.5,hiring
littlefinger,08/13/2018 12:29 PM,0.25,workshops
jeor,2018-08-13 12:25:14.000124 UTC,4.0,bizdev
jeor,2018-08-13 12:25:14.000124 UTC,5.0,project-05
jeor,2018-08-13 12:25:14.000124 UTC,0.5,opsandadmin
ned,2018-08-13 12:21:13.000015 UTC,4.0,bizdev
ned,2018-08-13 12:21:13.000015 UTC,1.0,opsandadmin
ned,2018-08-13 12:21:13.000015 UTC,2.0,opsandadmin
ned,2018-08-13 12:21:13.000015 UTC,1.5,bizdev
ned,2018-08-13 12:21:13.000015 UTC,0.5,cultureandmanagement
robb,2018-08-13 11:24:37.000309 UTC,4.0,learning
robb,2018-08-13 11:24:37.000309 UTC,2.0,learning
robb,2018-08-13 11:24:37.000309 UTC,1.0,project-00
jorah,2018-08-13 10:51:55.000029 UTC,2.0,opsandadmin
jorah,2018-08-13 10:51:55.000029 UTC,1.25,cultureandmanagement
jorah,2018-08-13 10:51:55.000029 UTC,0.75,project-68
jorah,2018-08-13 10:51:55.000029 UTC,0.15,project-07
jorah,2018-08-13 10:51:55.000029 UTC,0.5,media
jorah,2018-08-13 10:51:55.000029 UTC,2.0,project-27
catelyn,2018-08-13 10:25:10.000247 UTC,0.13,security
catelyn,2018-08-13 10:25:10.000247 UTC,0.92,engineering
catelyn,2018-08-13 10:25:10.000247 UTC,0.37,opsandadmin
catelyn,2018-08-13 10:25:10.000247 UTC,1.52,opsandadmin
catelyn,2018-08-13 10:25:10.000247 UTC,1.0,cultureandmanagement
catelyn,2018-08-13 10:25:10.000247 UTC,0.37,engineering
catelyn,2018-08-13 10:25:10.000247 UTC,0.58,engineering
catelyn,2018-08-13 10:25:10.000247 UTC,0.33,security
catelyn,2018-08-13 10:25:10.000247 UTC,0.58,engineering
catelyn,2018-08-13 10:25:10.000247 UTC,0.1,cultureandmanagement
catelyn,2018-08-13 10:25:10.000247 UTC,0.17,opsandadmin
catelyn,2018-08-13 10:25:10.000247 UTC,1.8,cultureandmanagement
catelyn,2018-08-13 10:25:10.000247 UTC,0.45,cultureandmanagement
viserys,2018-08-13 10:19:14.000208 UTC,1.54,blogideas
